area,dwell,nBedrms,nLodged,nClosed,nCurr,mean,lq,med,uq,sd,brr,lmean,lsd,slq,suq,area_label,area_code,period
Auckland,House,1,267,165,3639,396,280,358,471,148,3.64,5.9294,0.3098,305,463,Auckland,076,2023-03
Auckland,House,2,723,513,17892,581,525,570,620,134,3.8,6.3449,0.2008,497,652,Auckland,076,2023-03
Auckland,House,3,1326,1077,43428,698,625,680,730,151,3.84,6.5271,0.2161,591,791,Auckland,076,2023-03
Auckland,House,4,606,468,19917,876,750,810,900,302,3.86,6.7357,0.2693,702,1010,Auckland,076,2023-03
Auckland,House,5+,225,180,6363,1072,874,980,1200,319,3.9,6.9435,0.2468,877,1224,Auckland,076,2023-03
Auckland,House,NA,606,528,16623,687,540,650,800,254,3.87,6.4671,0.3729,500,828,Auckland,076,2023-03
Auckland,Room,1,198,141,2523,295,225,263,360,108,3.25,5.6318,0.3328,223,349,Auckland,076,2023-03
Auckland,Room,NA,12,9,147,276,228,260,296,85,2.61,5.5844,0.274,221,320,Auckland,076,2023-03
Auckland,Apartment,1,477,450,8718,452,375,430,520,127,3.83,6.072,0.3098,352,534,Auckland,076,2023-02
Auckland,Apartment,2,534,474,9516,595,500,560,650,188,3.88,6.3427,0.327,456,709,Auckland,076,2023-02
Auckland,Apartment,3,108,60,1839,837,600,700,850,448,3.68,6.6453,0.3703,599,987,Auckland,076,2023-02
Auckland,Apartment,4,9,9,225,878,748,775,1061,233,3.74,6.7476,0.2624,714,1017,Auckland,076,2023-02
Auckland,Apartment,NA,105,99,1356,468,369,393,548,164,3.81,6.1011,0.2939,366,544,Auckland,076,2023-02
Auckland,Boarding House,1,162,48,621,345,300,349,409,79,2.4,5.8133,0.2597,281,399,Auckland,076,2023-02
Auckland,Boarding House,NA,6,3,57,395,278,330,425,195,3.19,5.895,0.4199,274,482,Auckland,076,2023-02
Auckland,Flat,1,141,138,5262,410,375,420,460,86,3.68,5.9824,0.2999,324,485,Auckland,076,2023-02
Auckland,Flat,2,243,288,10275,528,475,520,560,87,3.71,6.2559,0.1568,469,579,Auckland,076,2023-02
Auckland,Flat,3,45,54,1656,644,570,650,690,107,3.83,6.4542,0.1669,568,711,Auckland,076,2023-02
Auckland,Flat,4,9,12,333,745,700,750,825,177,3.94,6.585,0.2693,604,868,Auckland,076,2023-02
Auckland,Flat,NA,12,24,699,414,360,390,450,134,3.7,5.9889,0.2708,332,479,Auckland,076,2023-02
Auckland,House,1,300,141,3534,396,280,380,450,142,3.61,5.931,0.3116,305,465,Auckland,076,2023-02
Auckland,House,2,780,564,17685,584,520,570,620,141,3.88,6.3492,0.1969,501,653,Auckland,076,2023-02
Auckland,House,3,1392,1119,43179,716,620,675,750,216,3.86,6.5441,0.2293,596,811,Auckland,076,2023-02
Auckland,House,4,687,492,19782,857,750,820,920,206,3.89,6.7305,0.2078,728,964,Auckland,076,2023-02
Auckland,House,5+,273,186,6318,1090,895,1000,1245,353,3.9,6.9554,0.2694,875,1258,Auckland,076,2023-02
Auckland,House,NA,615,489,16545,700,550,660,790,260,3.86,6.488,0.3554,517,835,Auckland,076,2023-02
Auckland,Room,1,228,150,2469,283,200,255,350,108,2.98,5.5789,0.3589,208,337,Auckland,076,2023-02
Auckland,Room,NA,18,9,141,259,178,225,325,95,3.27,5.4954,0.3554,192,310,Auckland,076,2023-02
Auckland,Apartment,1,447,381,8688,462,380,450,520,168,3.75,6.0651,0.407,327,567,Auckland,076,2023-01
Auckland,Apartment,2,444,396,9459,609,505,580,650,193,3.81,6.3731,0.2708,488,703,Auckland,076,2023-01
Auckland,Apartment,3,66,72,1791,781,625,710,841,253,3.85,6.6193,0.2773,622,904,Auckland,076,2023-01
Auckland,Apartment,4,9,6,225,766,674,800,900,186,3.93,6.6095,0.2865,612,900,Auckland,076,2023-01
Auckland,Apartment,NA,66,51,1353,444,360,400,470,208,3.79,6.0273,0.3507,327,525,Auckland,076,2023-01
Auckland,Boarding House,1,51,39,510,334,280,330,400,97,3.29,5.7685,0.3024,261,392,Auckland,076,2023-01
Auckland,Boarding House,NA,12,0,51,377,245,363,435,175,3.16,5.8502,0.4135,263,459,Auckland,076,2023-01
Auckland,Flat,1,105,156,5256,421,360,420,460,131,3.56,5.9896,0.368,311,512,Auckland,076,2023-01
Auckland,Flat,2,222,261,10320,521,475,520,563,83,3.74,6.2418,0.181,455,580,Auckland,076,2023-01
Auckland,Flat,3,27,54,1662,634,600,620,670,91,3.7,6.4416,0.1507,567,695,Auckland,076,2023-01
Auckland,Flat,NA,12,18,711,459,328,380,508,206,3.8,6.0565,0.3774,331,551,Auckland,076,2023-01
Auckland,House,1,201,120,3375,406,320,400,470,108,3.74,5.9677,0.2854,322,474,Auckland,076,2023-01
Auckland,House,2,675,465,17469,564,500,558,600,89,3.87,6.322,0.1577,501,619,Auckland,076,2023-01
Auckland,House,3,1125,999,42906,703,620,670,750,178,3.86,6.5303,0.2151,593,793,Auckland,076,2023-01
Auckland,House,4,591,507,19584,872,743,815,920,260,3.84,6.7399,0.2305,724,988,Auckland,076,2023-01
Auckland,House,5+,216,177,6234,1069,850,950,1200,485,3.81,6.9184,0.3057,822,1242,Auckland,076,2023-01
Auckland,House,NA,534,456,16422,705,550,660,795,345,3.85,6.4803,0.3955,499,852,Auckland,076,2023-01
Auckland,Room,1,159,138,2388,303,210,273,385,126,3.25,5.6366,0.3912,215,365,Auckland,076,2023-01
Auckland,Room,NA,12,9,135,307,218,260,295,162,3.3,5.6267,0.4433,206,375,Auckland,076,2023-01
Auckland,Apartment,1,360,366,8619,424,357,420,500,122,3.83,5.9922,0.3849,309,519,Auckland,076,2022-12
Auckland,Apartment,2,360,378,9408,578,490,550,620,165,3.84,6.3279,0.2463,474,661,Auckland,076,2022-12
Auckland,Apartment,3,78,66,1794,750,590,650,805,322,3.81,6.5584,0.3282,565,880,Auckland,076,2022-12
Auckland,Apartment,4,9,12,225,778,650,680,950,173,3.73,6.6359,0.2168,658,882,Auckland,076,2022-12
Auckland,Apartment,NA,60,78,1335,436,359,395,480,175,3.82,6.0002,0.4267,303,538,Auckland,076,2022-12
Auckland,Boarding House,1,60,36,492,334,251,330,400,94,3.37,5.7706,0.2978,262,392,Auckland,076,2022-12
Auckland,Boarding House,NA,6,3,45,393,380,400,425,55,3.23,5.9641,0.1511,351,431,Auckland,076,2022-12
Auckland,Flat,1,117,132,5310,394,350,400,423,135,3.71,5.9048,0.4334,274,491,Auckland,076,2022-12
Auckland,Flat,2,219,303,10356,517,471,505,550,88,3.73,6.2371,0.1474,463,565,Auckland,076,2022-12
Auckland,Flat,3,30,54,1686,642,568,645,705,92,3.8,6.4553,0.1414,578,700,Auckland,076,2022-12
Auckland,Flat,4,6,12,342,689,580,720,795,141,3.62,6.5153,0.2164,584,782,Auckland,076,2022-12
Auckland,Flat,NA,12,18,717,406,298,430,510,225,3.86,5.7974,0.7733,196,555,Auckland,076,2022-12
Auckland,House,1,180,132,3297,413,355,410,460,95,3.81,5.9949,0.2422,341,473,Auckland,076,2022-12
Auckland,House,2,651,501,17256,558,500,550,600,88,3.83,6.3099,0.1764,488,619,Auckland,076,2022-12
Auckland,House,3,1197,990,42780,681,600,650,720,154,3.88,6.5036,0.196,585,762,Auckland,076,2022-12
Auckland,House,4,624,456,19500,822,730,795,880,180,3.89,6.6871,0.2323,686,938,Auckland,076,2022-12
Auckland,House,5+,186,144,6195,1034,860,950,1100,277,3.88,6.9117,0.2371,856,1178,Auckland,076,2022-12
Auckland,House,NA,525,432,16341,646,500,620,750,239,3.93,6.4033,0.3839,466,782,Auckland,076,2022-12
Auckland,Room,1,111,123,2370,289,200,255,340,137,3.16,5.5886,0.3748,208,344,Auckland,076,2022-12
Auckland,Room,NA,9,12,129,289,160,230,360,155,3.21,5.5417,0.5151,180,361,Auckland,076,2022-12
Auckland,Apartment,1,477,414,8625,420,359,410,480,123,3.74,5.9907,0.3446,317,504,Auckland,076,2022-11
Auckland,Apartment,2,402,387,9429,561,475,550,620,144,3.77,6.3009,0.2361,465,639,Auckland,076,2022-11
Auckland,Apartment,3,66,63,1785,769,650,720,850,235,3.86,6.6031,0.2916,606,898,Auckland,076,2022-11
Auckland,Apartment,4,6,9,228,922,674,770,843,463,3.84,6.7489,0.3971,653,1115,Auckland,076,2022-11
Auckland,Apartment,NA,84,78,1356,392,320,380,485,189,3.73,5.8136,0.6411,217,516,Auckland,076,2022-11
Auckland,Boarding House,1,57,48,468,296,200,300,360,89,3.5,5.6434,0.3076,230,348,Auckland,076,2022-11
Auckland,Boarding House,NA,6,3,39,331,305,350,363,75,3.59,5.7751,0.2526,272,382,Auckland,076,2022-11
Auckland,Flat,1,117,156,5322,414,370,403,450,94,3.68,5.9972,0.2652,336,481,Auckland,076,2022-11
Auckland,Flat,2,219,288,10440,507,470,500,550,120,3.63,6.202,0.2549,416,586,Auckland,076,2022-11
Auckland,Flat,3,27,45,1713,591,529,600,645,99,3.76,6.3678,0.1717,519,654,Auckland,076,2022-11
Auckland,Flat,NA,15,21,723,472,345,450,532,186,3.7,6.0904,0.3754,343,569,Auckland,076,2022-11
Auckland,House,1,192,126,3249,412,320,400,480,114,3.78,5.9823,0.2855,327,481,Auckland,076,2022-11
Auckland,House,2,618,501,17103,552,500,550,600,88,3.85,6.2997,0.1757,484,613,Auckland,076,2022-11
Auckland,House,3,1206,1062,42573,673,600,650,704,130,3.84,6.4969,0.1736,590,745,Auckland,076,2022-11
Auckland,House,4,540,468,19332,840,730,800,890,245,3.88,6.6969,0.2827,669,980,Auckland,076,2022-11
Auckland,House,5+,186,165,6150,1002,850,980,1150,275,3.82,6.8696,0.2966,788,1176,Auckland,076,2022-11
Auckland,House,NA,528,489,16245,641,500,620,740,221,3.87,6.4089,0.327,487,757,Auckland,076,2022-11
Auckland,Room,1,168,117,2382,307,201,265,350,153,3.28,5.6367,0.4099,213,370,Auckland,076,2022-11
Auckland,Room,NA,15,9,129,254,180,239,280,105,2.45,5.4759,0.348,189,302,Auckland,076,2022-11
Auckland,Apartment,1,429,366,8562,429,365,420,500,126,3.83,6.0048,0.383,313,525,Auckland,076,2022-10
Auckland,Apartment,2,441,324,9408,583,495,560,650,162,3.83,6.331,0.2742,467,676,Auckland,076,2022-10
Auckland,Apartment,3,87,60,1776,753,570,685,890,302,3.82,6.549,0.4182,527,926,Auckland,076,2022-10
Auckland,Apartment,4,6,3,231,866,643,720,843,415,3.87,6.6932,0.3696,629,1035,Auckland,076,2022-10
Auckland,Apartment,NA,81,63,1350,387,319,369,460,160,3.72,5.8468,0.5361,241,497,Auckland,076,2022-10
Auckland,Boarding House,1,69,54,459,302,234,290,360,93,3.32,5.6661,0.3074,235,355,Auckland,076,2022-10
Auckland,Flat,1,141,138,5361,399,375,400,438,70,3.5,5.9679,0.2353,333,458,Auckland,076,2022-10
Auckland,Flat,2,231,291,10509,511,460,500,550,72,3.73,6.2279,0.1347,463,555,Auckland,076,2022-10
Auckland,Flat,3,18,45,1731,657,593,665,750,109,3.74,6.4726,0.185,571,733,Auckland,076,2022-10
Auckland,Flat,5+,6,3,114,861,810,905,956,143,4.0,6.747,0.1783,755,960,Auckland,076,2022-10
Auckland,Flat,NA,9,24,729,529,490,530,600,108,3.42,6.2513,0.2125,449,599,Auckland,076,2022-10
Auckland,House,1,150,108,3183,448,380,430,495,114,3.86,6.0732,0.2663,363,519,Auckland,076,2022-10
Auckland,House,2,672,489,16992,554,500,550,595,121,3.81,6.2995,0.1768,483,613,Auckland,076,2022-10
Auckland,House,3,1248,1029,42435,676,600,650,705,216,3.82,6.4913,0.2095,572,759,Auckland,076,2022-10
Auckland,House,4,606,444,19260,827,720,795,880,200,3.89,6.6885,0.2558,676,954,Auckland,076,2022-10
Auckland,House,5+,177,129,6129,967,840,925,1095,218,3.88,6.8513,0.212,819,1090,Auckland,076,2022-10
Auckland,House,NA,504,408,16206,660,530,650,780,211,3.88,6.435,0.3613,488,795,Auckland,076,2022-10
Auckland,Room,1,117,150,2331,296,210,270,370,113,3.17,5.6246,0.3536,218,352,Auckland,076,2022-10
Auckland,Room,NA,9,3,129,298,258,300,330,75,3.37,5.669,0.2561,244,344,Auckland,076,2022-10
Auckland,Apartment,1,444,342,8499,432,360,420,495,139,3.81,6.0111,0.3674,318,523,Auckland,076,2022-09
Auckland,Apartment,2,453,321,9294,573,470,550,630,169,3.8,6.3133,0.2783,457,666,Auckland,076,2022-09
Auckland,Apartment,3,60,51,1749,779,560,690,898,313,3.74,6.5918,0.3568,573,927,Auckland,076,2022-09
Auckland,Apartment,4,12,12,225,954,600,730,1145,565,3.9,6.7125,0.5591,564,1199,Auckland,076,2022-09
Auckland,Apartment,NA,99,57,1329,377,319,350,410,134,3.72,5.8619,0.4068,267,462,Auckland,076,2022-09
Auckland,Boarding House,1,57,36,444,300,230,295,360,91,3.24,5.6554,0.3215,230,355,Auckland,076,2022-09
Auckland,Flat,1,135,138,5361,398,360,395,430,73,3.68,5.9688,0.1832,346,442,Auckland,076,2022-09
Auckland,Flat,2,249,282,10566,498,454,500,550,76,3.73,6.1954,0.1865,433,556,Auckland,076,2022-09
Auckland,Flat,3,33,33,1755,592,520,575,630,126,3.8,6.3631,0.2039,506,666,Auckland,076,2022-09
Auckland,Flat,NA,18,15,741,415,350,400,500,132,3.66,5.965,0.4075,296,513,Auckland,076,2022-09
Auckland,House,1,165,108,3138,433,358,410,488,126,3.82,6.0249,0.3165,334,512,Auckland,076,2022-09
Auckland,House,2,654,465,16806,557,500,550,600,109,3.79,6.301,0.218,471,631,Auckland,076,2022-09
Auckland,House,3,1176,999,42216,674,600,650,700,167,3.85,6.4911,0.2052,574,757,Auckland,076,2022-09
Auckland,House,4,558,444,19098,820,700,790,870,212,3.87,6.6806,0.2459,675,941,Auckland,076,2022-09
Auckland,House,5+,189,147,6078,989,823,950,1100,291,3.84,6.8586,0.2778,789,1148,Auckland,076,2022-09
Auckland,House,NA,468,408,16113,670,529,630,750,295,3.92,6.4389,0.3722,487,804,Auckland,076,2022-09
Auckland,Room,1,171,135,2367,280,190,245,350,128,3.24,5.5514,0.3949,197,336,Auckland,076,2022-09
Auckland,Room,NA,12,6,126,291,180,350,370,103,3.39,5.6035,0.4087,206,358,Auckland,076,2022-09
Auckland,Apartment,1,453,372,8397,430,350,405,485,138,3.82,6.0178,0.3067,334,505,Auckland,076,2022-08
Auckland,Apartment,2,462,351,9162,534,450,520,620,163,3.84,6.2212,0.3897,387,655,Auckland,076,2022-08
Auckland,Apartment,3,75,60,1737,811,580,695,865,439,3.82,6.6073,0.3983,566,969,Auckland,076,2022-08
Auckland,Apartment,4,12,3,222,915,550,795,1200,400,3.53,6.7312,0.4364,624,1125,Auckland,076,2022-08
Auckland,Apartment,NA,72,69,1284,357,299,373,458,152,3.88,5.7458,0.5872,211,465,Auckland,076,2022-08
Auckland,Boarding House,1,57,33,423,324,270,325,360,67,3.31,5.758,0.2155,274,366,Auckland,076,2022-08
Auckland,Boarding House,NA,6,3,39,354,288,350,420,75,2.93,5.8481,0.2171,299,401,Auckland,076,2022-08
Auckland,Flat,1,108,132,5364,409,350,400,450,105,3.55,5.978,0.3019,322,484,Auckland,076,2022-08
Auckland,Flat,2,252,327,10599,518,470,500,560,83,3.71,6.236,0.1836,451,578,Auckland,076,2022-08
Auckland,Flat,3,39,45,1755,587,544,575,623,105,3.99,6.3548,0.2161,497,666,Auckland,076,2022-08
Auckland,Flat,4,6,9,369,661,626,665,678,141,3.75,6.474,0.2192,559,751,Auckland,076,2022-08
Auckland,Flat,NA,15,21,735,400,330,400,438,89,3.71,5.9709,0.2168,339,454,Auckland,076,2022-08
Auckland,House,1,165,108,3081,414,360,400,470,100,3.81,5.9965,0.2494,340,476,Auckland,076,2022-08
Auckland,House,2,645,468,16614,553,491,540,595,126,3.81,6.2966,0.1846,479,615,Auckland,076,2022-08
Auckland,House,3,1266,972,42039,678,600,650,720,147,3.89,6.5003,0.1869,587,755,Auckland,076,2022-08
Auckland,House,4,501,447,18984,837,700,790,860,277,3.86,6.6966,0.2379,690,951,Auckland,076,2022-08
Auckland,House,5+,183,132,6033,1011,850,930,1100,336,3.85,6.8773,0.2768,805,1169,Auckland,076,2022-08
Auckland,House,NA,504,456,16053,648,500,640,750,226,3.91,6.4036,0.4114,458,797,Auckland,076,2022-08
Auckland,Room,1,123,102,2331,321,230,295,391,143,3.51,5.6866,0.418,222,391,Auckland,076,2022-08
Auckland,Room,NA,9,6,120,288,185,278,351,116,3.68,5.5919,0.3972,205,351,Auckland,076,2022-08
Auckland,Apartment,1,516,375,8316,426,350,410,500,130,3.81,5.9992,0.3563,317,513,Auckland,076,2022-07
Auckland,Apartment,2,537,411,9048,554,450,550,630,175,3.82,6.2596,0.3695,408,671,Auckland,076,2022-07
Auckland,Apartment,3,84,75,1722,723,575,680,810,242,3.89,6.5369,0.3023,563,846,Auckland,076,2022-07
Auckland,Apartment,4,12,9,213,663,535,600,725,309,3.93,6.3874,0.5246,417,847,Auckland,076,2022-07
Auckland,Apartment,NA,93,57,1281,427,319,370,558,198,3.73,5.9347,0.5442,262,546,Auckland,076,2022-07
Auckland,Boarding House,1,42,33,399,320,250,300,360,116,2.91,5.7234,0.2924,251,373,Auckland,076,2022-07
Auckland,Boarding House,NA,9,3,36,348,292,325,370,127,2.8,5.7998,0.3351,263,414,Auckland,076,2022-07
Auckland,Flat,1,126,159,5388,411,380,400,450,77,3.65,5.9999,0.2099,350,465,Auckland,076,2022-07
Auckland,Flat,2,294,297,10674,522,460,500,530,306,3.6,6.2202,0.2147,435,581,Auckland,076,2022-07
Auckland,Flat,3,45,54,1764,614,540,600,665,94,3.73,6.4085,0.1476,549,671,Auckland,076,2022-07
Auckland,Flat,4,6,15,369,802,693,725,878,229,4.0,6.6554,0.2695,648,932,Auckland,076,2022-07
Auckland,Flat,NA,18,18,744,434,311,463,506,111,3.98,6.0412,0.2639,352,502,Auckland,076,2022-07
Auckland,House,1,156,114,3024,430,364,420,486,100,3.85,6.0379,0.2218,361,487,Auckland,076,2022-07
Auckland,House,2,702,534,16437,558,490,550,600,224,3.76,6.2948,0.2348,462,635,Auckland,076,2022-07
Auckland,House,3,1332,1062,41748,675,600,650,700,158,3.84,6.497,0.176,589,747,Auckland,076,2022-07
Auckland,House,4,630,459,18927,821,709,780,850,223,3.83,6.6833,0.2253,686,930,Auckland,076,2022-07
Auckland,House,5+,195,141,5982,1004,850,955,1100,254,3.92,6.8835,0.2324,834,1142,Auckland,076,2022-07
Auckland,House,NA,522,489,16005,670,520,620,755,272,3.9,6.4401,0.3667,489,802,Auckland,076,2022-07
Auckland,Room,1,153,111,2310,308,230,280,370,107,3.16,5.6775,0.3146,236,361,Auckland,076,2022-07
Auckland,Room,NA,9,6,117,375,295,390,450,89,2.78,5.9017,0.2453,310,431,Auckland,076,2022-07
Auckland,Apartment,1,408,348,8175,409,341,400,485,132,3.74,5.9439,0.4215,287,507,Auckland,076,2022-06
Auckland,Apartment,2,423,345,8922,563,469,550,640,169,3.8,6.2878,0.3187,434,667,Auckland,076,2022-06
Auckland,Apartment,3,60,57,1716,678,575,650,741,178,3.73,6.4904,0.2353,562,772,Auckland,076,2022-06
Auckland,Apartment,4,9,6,210,793,665,858,1050,332,3.7,6.541,0.6507,447,1075,Auckland,076,2022-06
Auckland,Apartment,NA,69,51,1245,414,339,400,490,133,3.86,5.9648,0.378,302,503,Auckland,076,2022-06
Auckland,Boarding House,1,33,24,390,326,300,325,360,65,3.31,5.768,0.2057,278,368,Auckland,076,2022-06
Auckland,Flat,1,120,141,5421,396,360,398,433,71,3.58,5.959,0.2402,329,455,Auckland,076,2022-06
Auckland,Flat,2,249,276,10677,513,474,500,550,72,3.78,6.2302,0.1379,463,557,Auckland,076,2022-06
Auckland,Flat,3,30,48,1770,642,500,630,700,241,3.71,6.4107,0.3282,488,759,Auckland,076,2022-06
Auckland,Flat,NA,12,27,744,453,360,425,550,123,3.54,6.0837,0.257,369,522,Auckland,076,2022-06
Auckland,House,1,150,102,2982,425,375,400,475,96,3.83,6.0258,0.2315,354,484,Auckland,076,2022-06
Auckland,House,2,585,483,16269,559,500,550,596,118,3.86,6.3047,0.2214,471,635,Auckland,076,2022-06
Auckland,House,3,1104,909,41475,667,600,650,700,120,3.87,6.4875,0.1805,582,742,Auckland,076,2022-06
Auckland,House,4,549,405,18756,820,710,780,880,192,3.87,6.6872,0.2052,698,921,Auckland,076,2022-06
Auckland,House,5+,159,108,5925,1050,850,950,1100,587,3.7,6.8823,0.347,771,1232,Auckland,076,2022-06
Auckland,House,NA,423,444,15972,666,550,643,750,212,3.93,6.4521,0.3224,510,788,Auckland,076,2022-06
Auckland,Room,1,126,114,2268,304,230,280,360,119,3.02,5.657,0.3402,228,360,Auckland,076,2022-06
Auckland,Apartment,1,420,366,8115,411,340,400,495,124,3.82,5.9618,0.374,302,500,Auckland,076,2022-05
Auckland,Apartment,2,399,357,8844,558,475,550,620,158,3.83,6.2838,0.2946,439,654,Auckland,076,2022-05
Auckland,Apartment,3,54,54,1713,868,649,700,875,541,3.67,6.672,0.3788,612,1020,Auckland,076,2022-05
Auckland,Apartment,4,6,3,207,757,793,800,800,117,3.73,6.6169,0.1786,663,843,Auckland,076,2022-05
Auckland,Apartment,NA,60,54,1227,447,353,425,558,286,3.79,5.8385,0.8413,195,605,Auckland,076,2022-05
Auckland,Boarding House,1,27,24,381,312,253,320,373,84,3.22,5.7054,0.2898,247,365,Auckland,076,2022-05
Auckland,Flat,1,141,150,5439,399,350,400,450,87,3.6,5.9575,0.2831,319,468,Auckland,076,2022-05
Auckland,Flat,2,240,309,10707,521,475,520,560,87,3.82,6.238,0.2146,443,592,Auckland,076,2022-05
Auckland,Flat,3,45,48,1788,613,550,610,650,150,3.79,6.3876,0.2642,497,710,Auckland,076,2022-05
Auckland,Flat,4,6,3,387,728,670,745,795,76,3.82,6.5859,0.1059,675,778,Auckland,076,2022-05
Auckland,Flat,NA,18,12,759,418,304,403,499,125,3.45,5.9936,0.2998,327,491,Auckland,076,2022-05
Auckland,House,1,144,111,2931,436,350,418,495,148,3.78,6.0292,0.305,338,510,Auckland,076,2022-05
Auckland,House,2,552,459,16167,555,500,550,600,107,3.8,6.3034,0.1717,487,614,Auckland,076,2022-05
Auckland,House,3,1110,990,41283,671,600,650,700,139,3.85,6.4929,0.1694,589,740,Auckland,076,2022-05
Auckland,House,4,573,480,18609,826,700,780,850,251,3.89,6.6829,0.2478,676,944,Auckland,076,2022-05
Auckland,House,5+,183,159,5877,1011,830,950,1150,298,3.83,6.877,0.299,793,1186,Auckland,076,2022-05
Auckland,House,NA,474,450,15993,668,521,650,780,250,3.88,6.4222,0.4593,451,839,Auckland,076,2022-05
Auckland,Room,1,87,111,2256,285,220,290,360,89,3.55,5.5978,0.3536,213,343,Auckland,076,2022-05
Auckland,Room,NA,9,3,117,272,220,270,350,76,3.33,5.5675,0.2945,215,319,Auckland,076,2022-05
Auckland,Apartment,1,432,390,8064,430,360,420,500,117,3.8,6.0184,0.3328,328,514,Auckland,076,2022-04
Auckland,Apartment,2,423,390,8799,582,463,550,630,208,3.79,6.319,0.2987,454,679,Auckland,076,2022-04
Auckland,Apartment,3,63,63,1713,712,585,680,813,215,3.93,6.5248,0.2935,559,831,Auckland,076,2022-04
Auckland,Apartment,4,9,12,204,789,745,760,853,78,4.0,6.667,0.0987,735,840,Auckland,076,2022-04
Auckland,Apartment,5+,6,3,69,750,388,725,1088,438,4.0,6.474,0.639,421,997,Auckland,076,2022-04
Auckland,Apartment,NA,54,48,1221,421,321,400,500,165,3.89,5.9379,0.533,265,543,Auckland,076,2022-04
Auckland,Boarding House,1,27,21,375,333,253,360,410,109,3.03,5.7519,0.3552,248,400,Auckland,076,2022-04
Auckland,Flat,1,147,153,5451,413,350,395,450,123,3.62,5.9856,0.2774,330,479,Auckland,076,2022-04
Auckland,Flat,2,252,282,10773,521,470,510,550,103,3.68,6.2383,0.2041,446,588,Auckland,076,2022-04
Auckland,Flat,3,27,45,1791,636,590,630,698,110,3.83,6.4401,0.1824,554,708,Auckland,076,2022-04
Auckland,Flat,NA,21,21,753,471,320,450,550,173,3.68,6.1001,0.3372,355,560,Auckland,076,2022-04
Auckland,House,1,168,123,2901,426,370,420,474,95,3.8,6.0267,0.2523,350,491,Auckland,076,2022-04
Auckland,House,2,627,474,16074,565,500,550,600,165,3.8,6.3137,0.2125,478,637,Auckland,076,2022-04
Auckland,House,3,1248,1026,41163,679,600,650,720,154,3.83,6.5012,0.1947,584,759,Auckland,076,2022-04
Auckland,House,4,606,471,18519,830,720,790,880,213,3.86,6.6925,0.2412,685,949,Auckland,076,2022-04
Auckland,House,5+,192,129,5850,1004,840,950,1160,253,3.85,6.8821,0.2451,826,1150,Auckland,076,2022-04
Auckland,House,NA,504,456,15969,682,530,650,790,277,3.9,6.4496,0.4081,480,833,Auckland,076,2022-04
Auckland,Room,1,87,99,2277,290,220,280,360,93,3.48,5.6158,0.3457,218,347,Auckland,076,2022-04
Auckland,Room,NA,12,6,111,284,205,260,355,105,3.57,5.5829,0.376,206,343,Auckland,076,2022-04
